http://rdf.freebase.com/ns/base.aareas.schema.bg.region - base, aareas, schema, bg, region
http://rdf.freebase.com/ns/base.aareas.schema.bh.governorate - base, aareas, schema, bh, governorate
http://rdf.freebase.com/ns/base.aareas.schema.bi.commune - base, aareas, schema, bi, commune
http://rdf.freebase.com/ns/base.aareas.schema.bi.province - base, aareas, schema, bi, province
http://rdf.freebase.com/ns/base.aareas.schema.bj.department - base, aareas, schema, bj, department
http://rdf.freebase.com/ns/base.aareas.schema.bj.urban_circumscriptions - base, aareas, schema, bj, urban_circumscriptions
http://rdf.freebase.com/ns/base.aareas.schema.bm.parish - base, aareas, schema, bm, parish
http://rdf.freebase.com/ns/base.aareas.schema.bn.district - base, aareas, schema, bn, district
http://rdf.freebase.com/ns/base.aareas.schema.bo.department - base, aareas, schema, bo, department
http://rdf.freebase.com/ns/base.aareas.schema.bo.province - base, aareas, schema, bo, province
http://rdf.freebase.com/ns/base.aareas.schema.bq.island_region - base, aareas, schema, bq, island_region
http://rdf.freebase.com/ns/base.aareas.schema.br.federal_district - base, aareas, schema, br, federal_district
http://rdf.freebase.com/ns/base.aareas.schema.br.federative_unit - base, aareas, schema, br, federative_unit
http://rdf.freebase.com/ns/base.aareas.schema.br.municipality - base, aareas, schema, br, municipality
http://rdf.freebase.com/ns/base.aareas.schema.br.region - base, aareas, schema, br, region
http://rdf.freebase.com/ns/base.aareas.schema.br.state - base, aareas, schema, br, state
http://rdf.freebase.com/ns/base.aareas.schema.bt.district - base, aareas, schema, bt, district
http://rdf.freebase.com/ns/base.aareas.schema.bt.gewog - base, aareas, schema, bt, gewog
http://rdf.freebase.com/ns/base.aareas.schema.buenos_aires.commune - base, aareas, schema, buenos_aires, commune
http://rdf.freebase.com/ns/base.aareas.schema.bw.district - base, aareas, schema, bw, district
http://rdf.freebase.com/ns/base.aareas.schema.by.region - base, aareas, schema, by, region
http://rdf.freebase.com/ns/base.aareas.schema.bz.district - base, aareas, schema, bz, district
http://rdf.freebase.com/ns/base.aareas.schema.ca.province - base, aareas, schema, ca, province
http://rdf.freebase.com/ns/base.aareas.schema.ca.territory - base, aareas, schema, ca, territory
http://rdf.freebase.com/ns/base.aareas.schema.cd.province - base, aareas, schema, cd, province
http://rdf.freebase.com/ns/base.aareas.schema.cf.autonomous_commune - base, aareas, schema, cf, autonomous_commune
http://rdf.freebase.com/ns/base.aareas.schema.cf.economic_prefecture - base, aareas, schema, cf, economic_prefecture
http://rdf.freebase.com/ns/base.aareas.schema.cf.prefecture - base, aareas, schema, cf, prefecture
http://rdf.freebase.com/ns/base.aareas.schema.cf.subprefecture - base, aareas, schema, cf, subprefecture
http://rdf.freebase.com/ns/base.aareas.schema.cg.arrondisement - base, aareas, schema, cg, arrondisement
http://rdf.freebase.com/ns/base.aareas.schema.cg.department - base, aareas, schema, cg, department
http://rdf.freebase.com/ns/base.aareas.schema.ch.canton - base, aareas, schema, ch, canton
http://rdf.freebase.com/ns/base.aareas.schema.ch.commune - base, aareas, schema, ch, commune
http://rdf.freebase.com/ns/base.aareas.schema.ch.constituency - base, aareas, schema, ch, constituency
http://rdf.freebase.com/ns/base.aareas.schema.ch.district - base, aareas, schema, ch, district
http://rdf.freebase.com/ns/base.aareas.schema.ci.region - base, aareas, schema, ci, region
http://rdf.freebase.com/ns/base.aareas.schema.cl.province - base, aareas, schema, cl, province
http://rdf.freebase.com/ns/base.aareas.schema.cl.region - base, aareas, schema, cl, region
http://rdf.freebase.com/ns/base.aareas.schema.cm.department - base, aareas, schema, cm, department
http://rdf.freebase.com/ns/base.aareas.schema.cm.region - base, aareas, schema, cm, region
http://rdf.freebase.com/ns/base.aareas.schema.cn.autonomous_county - base, aareas, schema, cn, autonomous_county
http://rdf.freebase.com/ns/base.aareas.schema.cn.autonomous_region - base, aareas, schema, cn, autonomous_region
http://rdf.freebase.com/ns/base.aareas.schema.cn.autonomous_region_traditional_eighteen - base, aareas, schema, cn, autonomous_region_traditional_eighteen
http://rdf.freebase.com/ns/base.aareas.schema.cn.city_district - base, aareas, schema, cn, city_district
http://rdf.freebase.com/ns/base.aareas.schema.cn.city_shi - base, aareas, schema, cn, city_shi
http://rdf.freebase.com/ns/base.aareas.schema.cn.county - base, aareas, schema, cn, county
http://rdf.freebase.com/ns/base.aareas.schema.cn.county_level_city - base, aareas, schema, cn, county_level_city
http://rdf.freebase.com/ns/base.aareas.schema.cn.municipality - base, aareas, schema, cn, municipality
http://rdf.freebase.com/ns/base.aareas.schema.cn.prefecture - base, aareas, schema, cn, prefecture
http://rdf.freebase.com/ns/base.aareas.schema.cn.province - base, aareas, schema, cn, province
http://rdf.freebase.com/ns/base.aareas.schema.cn.province_traditional_eighteen - base, aareas, schema, cn, province_traditional_eighteen
http://rdf.freebase.com/ns/base.aareas.schema.cn.special_administrative_region - base, aareas, schema, cn, special_administrative_region
http://rdf.freebase.com/ns/base.aareas.schema.co.corregimientos_departamentales - base, aareas, schema, co, corregimientos_departamentales
http://rdf.freebase.com/ns/base.aareas.schema.co.department - base, aareas, schema, co, department
http://rdf.freebase.com/ns/base.aareas.schema.co.department_plain - base, aareas, schema, co, department_plain
http://rdf.freebase.com/ns/base.aareas.schema.co.intendancy - base, aareas, schema, co, intendancy
http://rdf.freebase.com/ns/base.aareas.schema.co.municipality - base, aareas, schema, co, municipality
http://rdf.freebase.com/ns/base.aareas.schema.co.special_district - base, aareas, schema, co, special_district
http://rdf.freebase.com/ns/base.aareas.schema.cr.canton - base, aareas, schema, cr, canton
http://rdf.freebase.com/ns/base.aareas.schema.cr.province - base, aareas, schema, cr, province
http://rdf.freebase.com/ns/base.aareas.schema.cu.province - base, aareas, schema, cu, province
http://rdf.freebase.com/ns/base.aareas.schema.cv.parish - base, aareas, schema, cv, parish
http://rdf.freebase.com/ns/base.aareas.schema.cy.district - base, aareas, schema, cy, district
http://rdf.freebase.com/ns/base.aareas.schema.cz.district - base, aareas, schema, cz, district
http://rdf.freebase.com/ns/base.aareas.schema.cz.oblast - base, aareas, schema, cz, oblast
http://rdf.freebase.com/ns/base.aareas.schema.cz.region - base, aareas, schema, cz, region
http://rdf.freebase.com/ns/base.aareas.schema.de.borough - base, aareas, schema, de, borough
http://rdf.freebase.com/ns/base.aareas.schema.de.city - base, aareas, schema, de, city
http://rdf.freebase.com/ns/base.aareas.schema.de.district - base, aareas, schema, de, district
http://rdf.freebase.com/ns/base.aareas.schema.de.government_district - base, aareas, schema, de, government_district
http://rdf.freebase.com/ns/base.aareas.schema.de.rural_district - base, aareas, schema, de, rural_district
http://rdf.freebase.com/ns/base.aareas.schema.de.state - base, aareas, schema, de, state
http://rdf.freebase.com/ns/base.aareas.schema.de.urban_district - base, aareas, schema, de, urban_district
http://rdf.freebase.com/ns/base.aareas.schema.dj.region - base, aareas, schema, dj, region
http://rdf.freebase.com/ns/base.aareas.schema.dk.municipality - base, aareas, schema, dk, municipality
http://rdf.freebase.com/ns/base.aareas.schema.dk.parish - base, aareas, schema, dk, parish
http://rdf.freebase.com/ns/base.aareas.schema.dk.region - base, aareas, schema, dk, region
http://rdf.freebase.com/ns/base.aareas.schema.dm.parish - base, aareas, schema, dm, parish
http://rdf.freebase.com/ns/base.aareas.schema.do.province - base, aareas, schema, do, province
http://rdf.freebase.com/ns/base.aareas.schema.dz.district - base, aareas, schema, dz, district
http://rdf.freebase.com/ns/base.aareas.schema.dz.province - base, aareas, schema, dz, province
http://rdf.freebase.com/ns/base.aareas.schema.earth.citytown - base, aareas, schema, earth, citytown
